region,year,month,extent_km2,frac
Greenland,2012,11,537144.319,0.484
Greenland,2012,12,618149.941,0.557
Greenland,2013,1,652275.842,0.587
Greenland,2013,2,713736.478,0.643
Greenland,2013,3,731137.742,0.659
Greenland,2013,4,786715.73,0.709
Greenland,2013,5,705176.171,0.635
Greenland,2013,6,654765.636,0.59
Greenland,2013,7,344278.872,0.31
Greenland,2013,8,200871.864,0.181
Greenland,2013,9,178763.767,0.161
Greenland,2013,10,340153.356,0.306
Greenland,2013,11,558485.706,0.503
Greenland,2013,12,653769.424,0.589
Greenland,2014,1,622739.69,0.561
Greenland,2014,2,635281.838,0.572
Greenland,2014,3,670543.86,0.604
Greenland,2014,4,717491.645,0.646
Greenland,2014,5,718615.653,0.647
Greenland,2014,6,626606.608,0.564
Greenland,2014,7,410875.812,0.37
Greenland,2014,8,261215.449,0.235
Greenland,2014,9,256992.463,0.231
Greenland,2014,10,407309.01,0.367
Greenland,2014,11,526440.785,0.474
Greenland,2014,12,591826.853,0.533
Greenland,2015,1,612937.501,0.552
Greenland,2015,2,694977.476,0.626
Greenland,2015,3,676481.444,0.609
Greenland,2015,4,688619.011,0.62
Greenland,2015,5,680631.453,0.613
Greenland,2015,6,647054.732,0.583
Greenland,2015,7,499611.651,0.45
Greenland,2015,8,269580.29,0.243
Greenland,2015,9,277698.029,0.25
Greenland,2015,10,402331.417,0.362
Greenland,2015,11,506753.169,0.456
Greenland,2015,12,545297.684,0.491
Greenland,2016,1,593545.927,0.535
Greenland,2016,2,585281.293,0.527
Greenland,2016,3,618990.227,0.558
Greenland,2016,4,661692.729,0.596
Greenland,2016,5,572962.008,0.516
Greenland,2016,6,476198.412,0.429
Greenland,2016,7,321969.253,0.29
Greenland,2016,8,225012.717,0.203
Greenland,2016,9,245033.773,0.221
Greenland,2016,10,367396.004,0.331
Greenland,2016,11,429659.977,0.387
Greenland,2016,12,507705.868,0.457
Greenland,2017,1,592988.961,0.534
Greenland,2017,2,623977.789,0.562
Greenland,2017,3,718267.15,0.647
Greenland,2017,4,768265.491,0.692
Greenland,2017,5,740368.564,0.667
Greenland,2017,6,649311.46,0.585
Greenland,2017,7,461124.235,0.415
Greenland,2017,8,186904.983,0.168
Greenland,2017,9,135516.217,0.122
Greenland,2017,10,230319.832,0.207
Greenland,2017,11,405386.27,0.365
Greenland,2017,12,534864.513,0.482
Greenland,2018,1,553006.214,0.498
Greenland,2018,2,530590.185,0.478
Greenland,2018,3,580453.286,0.523
Greenland,2018,4,604767.236,0.545
Greenland,2018,5,500993.628,0.451
Greenland,2018,6,410520.611,0.37
Greenland,2018,7,308770.645,0.278
Greenland,2018,8,148279.132,0.134
Greenland,2018,9,159467.74,0.144
Greenland,2018,10,364946.192,0.329
Greenland,2018,11,446234.009,0.402
Greenland,2018,12,551288.492,0.497
Greenland,2019,1,617851.545,0.556
Greenland,2019,2,625032.495,0.563
Greenland,2019,3,676924.133,0.61
Greenland,2019,4,706202.262,0.636
Greenland,2019,5,656631.502,0.591
Greenland,2019,6,604702.636,0.545
Greenland,2019,7,436530.907,0.393
Greenland,2019,8,283162.646,0.255
Greenland,2019,9,212475.431,0.191
Greenland,2019,10,386546.857,0.348
Greenland,2019,11,547183.986,0.493
Greenland,2019,12,584596.262,0.527
Greenland,2020,1,584830.109,0.527
Greenland,2020,2,641562.292,0.578
Greenland,2020,3,734946.437,0.662
Greenland,2020,4,777596.225,0.7
Greenland,2020,5,687087.673,0.619
Greenland,2020,6,622337.816,0.561
Greenland,2020,7,467232.074,0.421
Greenland,2020,8,297495.641,0.268
Greenland,2020,9,268909.854,0.242
Greenland,2020,10,408072.791,0.368
Greenland,2020,11,552314.148,0.497
Greenland,2020,12,651062.408,0.586
Greenland,2021,1,695022.674,0.626
Greenland,2021,2,670974.305,0.604
Greenland,2021,3,710035.543,0.64
Greenland,2021,4,699672.538,0.63
Greenland,2021,5,730897.021,0.658
Greenland,2021,6,588598.988,0.53
Greenland,2021,7,281754.041,0.254
Greenland,2021,8,117830.266,0.106
Greenland,2021,9,81838.25,0.074
Greenland,2021,10,291418.462,0.262
Greenland,2021,11,452417.079,0.407
Greenland,2021,12,576361.148,0.519
Greenland,2022,1,676218.054,0.609
Greenland,2022,2,698410.066,0.629
Greenland,2022,3,696094.179,0.627
Greenland,2022,4,751102.742,0.677
Greenland,2022,5,765802.952,0.69
Greenland,2022,6,597649.311,0.538
Greenland,2022,7,376029.266,0.339
Greenland,2022,8,278536.574,0.251
Greenland,2022,9,285351.521,0.257
Greenland,2022,10,365256.138,0.329
Greenland,2022,11,488293.212,0.44
Greenland,2022,12,635073.9,0.572
Greenland,2023,1,697916.425,0.629
Greenland,2023,2,712225.241,0.641
Greenland,2023,3,860320.045,0.775
Greenland,2023,4,836758.029,0.754
Greenland,2023,5,837061.825,0.754
Greenland,2023,6,724994.149,0.653
Greenland,2023,7,478798.246,0.431
Greenland,2023,8,284161.485,0.256
Greenland,2023,9,272430.662,0.245
Greenland,2023,10,464891.795,0.419
Greenland,2023,11,639749.344,0.576
Greenland,2023,12,738840.078,0.665
Greenland,2024,1,786458.401,0.708
Greenland,2024,2,810254.197,0.73
Greenland,2024,3,821051.312,0.74
Greenland,2024,4,848872.15,0.765
Greenland,2024,5,742948.108,0.669
Greenland,2024,6,607684.331,0.547
Greenland,2024,7,400040.545,0.36
Greenland,2024,8,123383.313,0.111
Greenland,2024,9,138110.899,0.124
Greenland,2024,10,317907.501,0.286
Greenland,2024,11,499242.597,0.45
Greenland,2024,12,609873.964,0.549
Greenland,2025,1,697602.835,0.628
Greenland,2025,2,718600.473,0.647
Greenland,2025,3,734726.675,0.662
Greenland,2025,4,809628.74,0.729
Greenland,2025,5,775879.692,0.699
Greenland,2025,6,563795.821,0.508
Greenland,2025,7,323412.991,0.291
Greenland,2025,8,125153.372,0.113
Greenland,2025,9,133573.938,0.12
Greenland,2025,10,300747.198,0.271
Greenland,2025,11,499553.073,0.45
Greenland,2025,12,602947.143,0.543
Greenland,2026,1,723263.445,0.651
Greenland,2026,2,808372.297,0.728
Greenland,2026,3,658256.321,0.593
Greenland,2026,4,646601.785,0.582
Greenland,2026,5,620505.127,0.559
Greenland,2026,6,502917.953,0.453
Greenland,2026,7,221868.043,0.2
Greenland,2026,8,196003.819,0.177
Hudson,1978,11,841156.405,0.683
Hudson,1978,12,1231642.667,1.0
Hudson,1979,1,1231642.667,1.0
Hudson,1979,2,1231642.667,1.0
Hudson,1979,3,1231642.667,1.0
Hudson,1979,4,1231642.667,1.0
Hudson,1979,5,1225823.169,0.995
Hudson,1979,6,1158020.549,0.94
Hudson,1979,7,471781.906,0.383
Hudson,1979,8,164759.16,0.134
Hudson,1979,9,57580.66,0.047
Hudson,1979,10,134524.029,0.109
Hudson,1979,11,504707.851,0.41
Hudson,1979,12,1169741.93,0.95
Hudson,1980,1,1231642.667,1.0
Hudson,1980,2,1231642.667,1.0
Hudson,1980,3,1231642.667,1.0
Hudson,1980,4,1231605.014,1.0
Hudson,1980,5,1223841.419,0.994
Hudson,1980,6,1091934.146,0.887
Hudson,1980,7,435000.874,0.353
Hudson,1980,8,151230.53,0.123
Hudson,1980,9,27085.877,0.022
Hudson,1980,10,91692.748,0.074
Hudson,1980,11,506012.392,0.411
Hudson,1980,12,1205061.97,0.978
Hudson,1981,1,1231642.667,1.0
Hudson,1981,2,1231642.667,1.0
Hudson,1981,3,1231526.619,1.0
Hudson,1981,4,1231642.667,1.0
Hudson,1981,5,1227864.244,0.997
Hudson,1981,6,1131656.654,0.919
Hudson,1981,7,536757.591,0.436
Hudson,1981,8,95032.308,0.077
Hudson,1981,9,27650.551,0.022
Hudson,1981,10,60119.405,0.049
Hudson,1981,11,323947.328,0.263
Hudson,1981,12,1022655.939,0.83
Hudson,1982,1,1231642.667,1.0
Hudson,1982,2,1231642.667,1.0
Hudson,1982,3,1231642.667,1.0
Hudson,1982,4,1231602.012,1.0
Hudson,1982,5,1229563.756,0.998
Hudson,1982,6,1149426.73,0.933
Hudson,1982,7,551266.921,0.448
Hudson,1982,8,120937.788,0.098
Hudson,1982,9,37024.288,0.03
Hudson,1982,10,114280.608,0.093
Hudson,1982,11,630696.961,0.512
Hudson,1982,12,1219757.642,0.99
Hudson,1983,1,1231642.667,1.0
Hudson,1983,2,1231642.667,1.0
Hudson,1983,3,1231642.667,1.0
Hudson,1983,4,1231642.667,1.0
Hudson,1983,5,1231606.638,1.0
Hudson,1983,6,1192821.092,0.968
Hudson,1983,7,778952.164,0.632
Hudson,1983,8,248760.547,0.202
Hudson,1983,9,127403.848,0.103
Hudson,1983,10,166821.362,0.135
Hudson,1983,11,493207.654,0.4
Hudson,1983,12,1184267.617,0.962
Hudson,1984,1,1231642.667,1.0
Hudson,1984,2,1231642.667,1.0
Hudson,1984,3,1231642.667,1.0
Hudson,1984,4,1231605.728,1.0
Hudson,1984,5,1219049.669,0.99
Hudson,1984,6,1114147.77,0.905
Hudson,1984,7,574644.237,0.467
Hudson,1984,8,159102.07,0.129
Hudson,1984,9,32605.196,0.026
Hudson,1984,10,88396.422,0.072
Hudson,1984,11,639059.603,0.519
Hudson,1984,12,1190992.779,0.967
Hudson,1985,1,1231604.403,1.0
Hudson,1985,2,1231642.667,1.0
Hudson,1985,3,1231642.667,1.0
Hudson,1985,4,1231642.667,1.0
Hudson,1985,5,1229782.887,0.998
Hudson,1985,6,1110523.429,0.902
Hudson,1985,7,578116.217,0.469
Hudson,1985,8,137255.972,0.111
Hudson,1985,9,27595.681,0.022
Hudson,1985,10,73037.892,0.059
Hudson,1985,11,586503.967,0.476
Hudson,1985,12,1175145.673,0.954
Hudson,1986,1,1231642.667,1.0
Hudson,1986,2,1231556.361,1.0
Hudson,1986,3,1231642.667,1.0
Hudson,1986,4,1231525.833,1.0
Hudson,1986,5,1227861.165,0.997
Hudson,1986,6,1126119.954,0.914
Hudson,1986,7,552016.316,0.448
Hudson,1986,8,144785.293,0.118
Hudson,1986,9,46035.582,0.037
Hudson,1986,10,182344.736,0.148
Hudson,1986,11,950227.176,0.772
Hudson,1986,12,1231642.667,1.0
Hudson,1987,1,1231642.667,1.0
Hudson,1987,2,1231642.667,1.0
Hudson,1987,3,1231531.534,1.0
Hudson,1987,4,1231531.615,1.0
Hudson,1987,5,1226582.26,0.996
Hudson,1987,6,1167616.197,0.948
Hudson,1987,7,612926.97,0.498
Hudson,1987,8,164249.386,0.133
Hudson,1987,9,53302.572,0.043
Hudson,1987,10,87420.746,0.071
Hudson,1987,11,525548.521,0.427
Hudson,1988,2,1231642.667,1.0
Hudson,1988,3,1231642.667,1.0
Hudson,1988,4,1227646.109,0.997
Hudson,1988,5,1229662.387,0.998
Hudson,1988,6,1082064.07,0.879
Hudson,1988,7,495626.879,0.402
Hudson,1988,8,130572.543,0.106
Hudson,1988,9,19472.258,0.016
Hudson,1988,10,50420.005,0.041
Hudson,1988,11,341052.016,0.277
Hudson,1988,12,1109074.808,0.9
Hudson,1989,1,1231642.667,1.0
Hudson,1989,2,1231601.752,1.0
Hudson,1989,3,1231642.667,1.0
Hudson,1989,4,1231623.447,1.0
Hudson,1989,5,1225906.648,0.995
Hudson,1989,6,1115889.84,0.906
Hudson,1989,7,510696.172,0.415
Hudson,1989,8,157354.546,0.128
Hudson,1989,9,23282.217,0.019
Hudson,1989,10,107056.547,0.087
Hudson,1989,11,576415.254,0.468
Hudson,1989,12,1230634.983,0.999
Hudson,1990,1,1231468.214,1.0
Hudson,1990,2,1231623.421,1.0
Hudson,1990,3,1231313.264,1.0
Hudson,1990,4,1231547.024,1.0
Hudson,1990,5,1218958.945,0.99
Hudson,1990,6,1042688.245,0.847
Hudson,1990,7,614185.91,0.499
Hudson,1990,8,175011.511,0.142
Hudson,1990,9,60892.282,0.049
Hudson,1990,10,173988.588,0.141
Hudson,1990,11,490134.487,0.398
Hudson,1990,12,1169104.173,0.949
Hudson,1991,1,1231623.021,1.0
Hudson,1991,2,1231599.313,1.0
Hudson,1991,3,1231411.929,1.0
Hudson,1991,4,1231642.667,1.0
Hudson,1991,5,1230683.292,0.999
Hudson,1991,6,1139714.077,0.925
Hudson,1991,7,391347.167,0.318
Hudson,1991,8,146338.304,0.119
Hudson,1991,9,37577.116,0.031
Hudson,1991,10,84961.992,0.069
Hudson,1991,11,521179.761,0.423
Hudson,1991,12,1195477.08,0.971
Hudson,1992,1,1231625.627,1.0
Hudson,1992,2,1231602.716,1.0
Hudson,1992,3,1231623.797,1.0
Hudson,1992,4,1231622.999,1.0
Hudson,1992,5,1230647.455,0.999
Hudson,1992,6,1202929.169,0.977
Hudson,1992,7,910024.042,0.739
Hudson,1992,8,279921.314,0.227
Hudson,1992,9,42067.759,0.034
Hudson,1992,10,65907.376,0.054
Hudson,1992,11,660349.614,0.536
Hudson,1992,12,1227596.617,0.997
Hudson,1993,1,1231605.734,1.0
Hudson,1993,2,1231642.667,1.0
Hudson,1993,3,1231623.907,1.0
Hudson,1993,4,1231623.042,1.0
Hudson,1993,5,1216978.481,0.988
Hudson,1993,6,1102954.697,0.896
Hudson,1993,7,357738.703,0.29
Hudson,1993,8,139263.886,0.113
Hudson,1993,9,50108.884,0.041
Hudson,1993,10,65090.766,0.053
Hudson,1993,11,771600.029,0.626
Hudson,1993,12,1218995.879,0.99
Hudson,1994,1,1231379.147,1.0
Hudson,1994,2,1231622.744,1.0
Hudson,1994,3,1231605.285,1.0
Hudson,1994,4,1231642.667,1.0
Hudson,1994,5,1213312.468,0.985
Hudson,1994,6,1119294.632,0.909
Hudson,1994,7,560516.646,0.455
Hudson,1994,8,104679.549,0.085
Hudson,1994,9,27135.372,0.022
Hudson,1994,10,56863.294,0.046
Hudson,1994,11,262419.958,0.213
Hudson,1994,12,1121721.51,0.911
Hudson,1995,1,1231642.667,1.0
Hudson,1995,2,1231642.667,1.0
Hudson,1995,3,1231642.667,1.0
Hudson,1995,4,1230946.354,0.999
Hudson,1995,5,1211586.354,0.984
Hudson,1995,6,968495.529,0.786
Hudson,1995,7,369635.146,0.3
Hudson,1995,8,104302.173,0.085
Hudson,1995,9,18782.759,0.015
Hudson,1995,10,52961.491,0.043
Hudson,1995,11,413822.439,0.336
Hudson,1995,12,1203133.396,0.977
Hudson,1996,1,1231642.667,1.0
Hudson,1996,2,1231642.667,1.0
Hudson,1996,3,1231642.667,1.0
Hudson,1996,4,1231642.667,1.0
Hudson,1996,5,1199137.387,0.974
Hudson,1996,6,1127050.325,0.915
Hudson,1996,7,547931.522,0.445
Hudson,1996,8,124233.894,0.101
Hudson,1996,9,20365.887,0.017
